dag_id,task_id,task_type,dag_submit_ms,task_ready_ms,scheduled_ms,start_ms,finish_ms,tier,datacenter_id,vm_id,duration_ms,length_mi,proj_edge_sec,proj_cloud_sec,input_bytes,output_bytes,gpu_mem_mb,gpu_util,queue_wait_ms,net_propagation_ms,net_tx_ms,net_total_ms
dag_8152e17e6cd344e4,sampler_4e4f5392,sampler,3299325,3478539.53,3478539.53,3478540.96,3480692.20,1,6,0,84.32,252,0.252,0.084,564089547,56408954,1075.92,0.93,0.00,-1,-1,0.00
dag_b554feefda2a455c,unet_denoise_9d7cb796,unet_denoise,2918908,3468288.89,3468288.89,3468290.34,3483291.30,1,6,0,597.33,1791,1.791,0.597,2582458516,258245851,4925.65,0.59,0.00,-1,-1,0.00
dag_55a945ddf14b4600,unet_denoise_fedecc83,unet_denoise,3337126,3460341.59,3460341.59,3460343.03,3483474.28,1,6,0,934.22,2802,2.802,0.934,3682358898,368235889,7023.54,0.48,0.00,-1,-1,0.00
dag_375b8fc91f5e4d99,unet_denoise_aded63ae,unet_denoise,2731545,3460161.01,3460161.01,3460162.44,3483609.34,1,6,0,946.95,2840,2.840,0.947,1905468466,190546846,3634.39,0.77,0.00,-1,-1,0.00
dag_b554feefda2a455c,sampler_752270bc,sampler,2918908,3483291.30,3483291.30,3483292.74,3484308.35,1,6,0,37.77,113,0.113,0.038,550314190,55031419,1049.64,0.87,0.00,-1,-1,0.00
dag_55a945ddf14b4600,sampler_02d41a94,sampler,3337126,3483474.28,3483474.28,3483475.70,3484785.83,1,6,0,48.55,145,0.145,0.048,667278328,66727832,1272.73,0.65,0.00,-1,-1,0.00
dag_375b8fc91f5e4d99,sampler_1902ebe7,sampler,2731545,3483609.34,3483609.34,3483610.77,3484972.39,1,6,0,50.08,150,0.150,0.050,783529192,78352919,1494.46,0.91,0.00,-1,-1,0.00
dag_67d4581953264497,sampler_0f3ee101,sampler,2757096,3480020.20,3480020.20,3480021.64,3485910.40,1,6,0,221.24,663,0.663,0.221,589246429,58924642,1123.90,0.45,0.00,-1,-1,0.00
dag_34b870c3af0a4749,vae_encode_e61089bf,vae_encode,3473315,3473315.00,3473315.00,3473316.45,3486450.09,1,6,0,504.05,1512,1.512,0.504,1046364357,104636435,1995.78,0.73,0.00,-1,-1,0.00
dag_1b22df3509344741,unet_denoise_50b5ae3c,unet_denoise,3333225,3480472.17,3480472.17,3480473.63,3488154.10,1,6,0,286.93,860,0.860,0.287,3326407581,332640758,6344.62,0.43,0.00,-1,-1,0.00
dag_1b22df3509344741,sampler_4ca4b7be,sampler,3333225,3488154.10,3488154.10,3488155.55,3488717.43,1,6,0,20.72,62,0.062,0.021,709204742,70920474,1352.70,0.52,0.00,-1,-1,0.00
dag_7a354f2aafeb4af8,unet_denoise_ec332dc7,unet_denoise,2888369,3469458.37,3469458.37,3469459.78,3490007.86,1,6,0,796.71,2390,2.390,0.797,1896487565,189648756,3617.26,0.58,0.00,-1,-1,0.00
dag_7a354f2aafeb4af8,sampler_9fd999a6,sampler,2888369,3490007.86,3490007.86,3490009.31,3491208.95,1,6,0,44.03,132,0.132,0.044,836514134,83651413,1595.52,0.83,0.00,-1,-1,0.00
dag_9ef39107773e41b2,unet_denoise_8c807e9f,unet_denoise,3302797,3480175.19,3480175.19,3480176.63,3491981.94,1,6,0,440.25,1320,1.320,0.440,3032472015,303247201,5783.98,0.93,0.00,-1,-1,0.00
dag_9ef39107773e41b2,sampler_0bfbe0b3,sampler,3302797,3491981.94,3491981.94,3491983.37,3492840.99,1,6,0,31.66,94,0.094,0.031,680614848,68061484,1298.17,0.70,0.00,-1,-1,0.00
dag_78905b1f79264566,unet_denoise_4e9d9bf4,unet_denoise,3047833,3470165.00,3470165.00,3470166.45,3494891.09,1,6,0,948.57,2845,2.845,0.948,4408376961,440837696,8408.31,0.48,0.00,-1,-1,0.00
dag_12721cf099df49d7,vae_encode_088ec6bc,vae_encode,3481338,3481338.00,3481338.00,3481339.45,3495633.69,1,6,0,530.05,1590,1.590,0.530,1379498451,137949845,2631.18,0.77,0.00,-1,-1,0.00
dag_2ec756b8cf794498,unet_denoise_58626429,unet_denoise,3022340,3465378.20,3465378.20,3465379.63,3495994.07,1,6,0,1188.88,3566,3.566,1.189,1943270946,194327094,3706.50,0.52,0.00,-1,-1,0.00
dag_b554feefda2a455c,unet_denoise_afb01205,unet_denoise,2918908,3484308.35,3484308.35,3484309.78,3496341.63,1,6,0,445.96,1337,1.337,0.446,4163908242,416390824,7942.02,0.60,0.00,-1,-1,0.00
dag_78905b1f79264566,sampler_5c276739,sampler,3047833,3494891.09,3494891.09,3494892.52,3496578.15,1,6,0,62.31,186,0.186,0.062,527681135,52768113,1006.47,0.62,0.00,-1,-1,0.00
dag_1b22df3509344741,unet_denoise_0dc03c53,unet_denoise,3333225,3488717.43,3488717.43,3488718.87,3496764.22,1,6,0,297.91,893,0.893,0.298,2873585249,287358524,5480.93,0.87,0.00,-1,-1,0.00
dag_b554feefda2a455c,sampler_8d9bb75d,sampler,2918908,3496341.63,3496341.63,3496343.08,3497304.79,1,6,0,35.91,107,0.107,0.036,528428430,52842843,1007.90,0.75,0.00,-1,-1,0.00
dag_1b22df3509344741,sampler_1fa246bf,sampler,3333225,3496764.22,3496764.22,3496765.64,3497382.75,1,6,0,22.73,68,0.068,0.023,277905420,27790542,530.06,0.47,0.00,-1,-1,0.00
dag_3e0ab102011f4649,unet_denoise_1b30b0b0,unet_denoise,3332764,3461474.58,3461474.58,3461476.04,3497639.29,1,6,0,1412.92,4238,4.238,1.413,4169554098,416955409,7952.79,0.86,0.00,-1,-1,0.00
dag_2ec756b8cf794498,sampler_1bc04fc5,sampler,3022340,3495994.07,3495994.07,3495995.50,3498228.76,1,6,0,82.96,248,0.248,0.083,706112995,70611299,1346.80,0.52,0.00,-1,-1,0.00
dag_3e0ab102011f4649,sampler_41f2aeea,sampler,3332764,3497639.29,3497639.29,3497640.73,3500070.27,1,6,0,90.22,270,0.270,0.090,297469231,29746923,567.38,0.61,0.00,-1,-1,0.00
dag_ed37522ac3db4a3f,unet_denoise_9fcfb9e0,unet_denoise,2987418,3472057.48,3472057.48,3472058.91,3500888.76,1,6,0,1091.92,3275,3.275,1.092,2223682394,222368239,4241.34,0.89,0.00,-1,-1,0.00
dag_ed37522ac3db4a3f,sampler_549434dc,sampler,2987418,3500888.76,3500888.76,3500890.21,3503114.87,1,6,0,82.44,247,0.247,0.082,299626186,29962618,571.49,0.45,0.00,-1,-1,0.00
dag_1b22df3509344741,unet_denoise_7f9c3daf,unet_denoise,3333225,3497382.75,3497382.75,3497384.19,3505134.78,1,6,0,287.02,861,0.861,0.287,1626494444,162649444,3102.29,0.42,0.00,-1,-1,0.00
dag_1b22df3509344741,sampler_1988a5f8,sampler,3333225,3505134.78,3505134.78,3505136.22,3505723.86,1,6,0,21.43,64,0.064,0.021,664706810,66470681,1267.83,0.91,0.00,-1,-1,0.00
dag_12721cf099df49d7,unet_denoise_e44acf6a,unet_denoise,3481338,3495633.69,3495633.69,3495635.14,3506591.28,1,6,0,407.16,1221,1.221,0.407,3340027051,334002705,6370.60,0.56,0.00,-1,-1,0.00
dag_55a945ddf14b4600,unet_denoise_3d77dbbe,unet_denoise,3337126,3484785.83,3484785.83,3484787.28,3506594.38,1,6,0,809.17,2427,2.427,0.809,2188075749,218807574,4173.42,0.41,0.00,-1,-1,0.00
dag_9ef39107773e41b2,unet_denoise_f7ddacd5,unet_denoise,3302797,3492840.99,3492840.99,3492842.42,3507103.26,1,6,0,530.57,1591,1.591,0.530,3516331865,351633186,6706.87,0.45,0.00,-1,-1,0.00
dag_12721cf099df49d7,sampler_7655b134,sampler,3481338,3506591.28,3506591.28,3506592.72,3507555.56,1,6,0,37.78,113,0.113,0.038,576457369,57645736,1099.51,0.89,0.00,-1,-1,0.00
dag_9ef39107773e41b2,sampler_79302372,sampler,3302797,3507103.26,3507103.26,3507104.70,3507914.13,1,6,0,31.42,94,0.094,0.031,357870223,35787022,682.58,0.81,0.00,-1,-1,0.00
dag_55a945ddf14b4600,sampler_00051ac6,sampler,3337126,3506594.38,3506594.38,3506595.81,3508254.12,1,6,0,65.18,195,0.195,0.065,371460238,37146023,708.50,0.48,0.00,-1,-1,0.00
dag_8152e17e6cd344e4,unet_denoise_d21314da,unet_denoise,3299325,3480692.20,3480692.20,3480693.64,3508402.13,1,6,0,1032.67,3098,3.098,1.033,3234627893,323462789,6169.56,0.78,0.00,-1,-1,0.00
dag_8152e17e6cd344e4,sampler_fb017097,sampler,3299325,3508402.13,3508402.13,3508403.57,3510217.20,1,6,0,70.76,212,0.212,0.071,680977034,68097703,1298.86,0.66,0.00,-1,-1,0.00
dag_7a354f2aafeb4af8,unet_denoise_105074a8,unet_denoise,2888369,3491208.95,3491208.95,3491210.39,3510935.13,1,6,0,739.85,2219,2.219,0.740,2675215287,267521528,5102.57,0.64,0.00,-1,-1,0.00
dag_b554feefda2a455c,unet_denoise_9d65630d,unet_denoise,2918908,3497304.79,3497304.79,3497306.23,3511549.13,1,6,0,536.89,1610,1.610,0.537,3043237194,304323719,5804.51,0.80,0.00,-1,-1,0.00
dag_34b870c3af0a4749,unet_denoise_40aa2239,unet_denoise,3473315,3486450.09,3486450.09,3486451.55,3511703.65,1,6,0,944.80,2834,2.834,0.945,2011143791,201114379,3835.95,0.59,0.00,-1,-1,0.00
dag_7a354f2aafeb4af8,sampler_49cceef9,sampler,2888369,3510935.13,3510935.13,3510936.55,3512472.60,1,6,0,56.99,170,0.170,0.057,348846169,34884616,665.37,0.59,0.00,-1,-1,0.00
dag_b554feefda2a455c,sampler_7089ed12,sampler,2918908,3511549.13,3511549.13,3511550.56,3512606.18,1,6,0,38.96,116,0.116,0.039,390734679,39073467,745.27,0.48,0.00,-1,-1,0.00
dag_1b22df3509344741,unet_denoise_c39e250a,unet_denoise,3333225,3505723.86,3505723.86,3505725.31,3512773.77,1,6,0,270.25,810,0.810,0.270,3923316086,392331608,7483.13,0.48,0.00,-1,-1,0.00
dag_1b22df3509344741,sampler_dd5f4e4e,sampler,3333225,3512773.77,3512773.77,3512775.23,3513313.97,1,6,0,20.42,61,0.061,0.020,386664290,38666429,737.50,0.59,0.00,-1,-1,0.00
dag_34b870c3af0a4749,sampler_eab4dc23,sampler,3473315,3511703.65,3511703.65,3511705.10,3513487.88,1,6,0,66.51,199,0.199,0.066,393225344,39322534,750.02,0.69,0.00,-1,-1,0.00
dag_9ef39107773e41b2,unet_denoise_da008ff3,unet_denoise,3302797,3507914.13,3507914.13,3507915.56,3520562.18,1,6,0,468.83,1406,1.406,0.469,3438852324,343885232,6559.09,0.69,0.00,-1,-1,0.00
dag_1b22df3509344741,unet_denoise_7be382e4,unet_denoise,3333225,3513313.97,3513313.97,3513315.41,3521103.71,1,6,0,282.79,848,0.848,0.283,3624651381,362465138,6913.47,0.67,0.00,-1,-1,0.00
dag_9ef39107773e41b2,sampler_d13c77be,sampler,3302797,3520562.18,3520562.18,3520563.63,3521559.27,1,6,0,34.98,104,0.104,0.035,738603433,73860343,1408.77,0.85,0.00,-1,-1,0.00
dag_1b22df3509344741,sampler_bfc034af,sampler,3333225,3521103.71,3521103.71,3521105.12,3521724.72,1,6,0,21.52,64,0.064,0.021,389506993,38950699,742.93,0.50,0.00,-1,-1,0.00
dag_78905b1f79264566,unet_denoise_b6de90b4,unet_denoise,3047833,3496578.15,3496578.15,3496579.59,3522892.63,1,6,0,974.94,2924,2.924,0.975,3740725351,374072535,7134.87,0.79,0.00,-1,-1,0.00
dag_12721cf099df49d7,unet_denoise_df2de280,unet_denoise,3481338,3507555.56,3507555.56,3507557.00,3523497.63,1,6,0,585.98,1757,1.757,0.586,3439014655,343901465,6559.40,0.55,0.00,-1,-1,0.00
dag_78905b1f79264566,sampler_4f9bc987,sampler,3047833,3522892.63,3522892.63,3522894.09,3524498.65,1,6,0,56.51,169,0.169,0.056,385110310,38511031,734.54,0.87,0.00,-1,-1,0.00
dag_12721cf099df49d7,sampler_229affa1,sampler,3481338,3523497.63,3523497.63,3523499.06,3524584.18,1,6,0,37.82,113,0.113,0.038,503689767,50368976,960.71,0.60,0.00,-1,-1,0.00
dag_b57f86ead5b247aa,vae_encode_5c49379c,vae_encode,3510223,3510223.00,3510223.00,3510224.44,3526618.76,1,6,0,591.23,1773,1.773,0.591,1380158066,138015806,2632.44,0.76,0.00,-1,-1,0.00
dag_1b22df3509344741,unet_denoise_ca1c76dc,unet_denoise,3333225,3521724.72,3521724.72,3521726.15,3529534.24,1,6,0,273.79,821,0.821,0.274,3346066795,334606679,6382.12,0.94,0.00,-1,-1,0.00
dag_1b22df3509344741,sampler_b6ac23b3,sampler,3333225,3529534.24,3529534.24,3529535.67,3530193.29,1,6,0,22.86,68,0.068,0.023,400383268,40038326,763.67,0.94,0.00,-1,-1,0.00
dag_7a354f2aafeb4af8,unet_denoise_9252d53e,unet_denoise,2888369,3512472.60,3512472.60,3512474.04,3531366.25,1,6,0,674.09,2022,2.022,0.674,3606998837,360699883,6879.80,0.86,0.00,-1,-1,0.00
dag_a12af575580c4141,vae_encode_54abc382,vae_encode,3518117,3518117.00,3518117.00,3518118.45,3532524.23,1,6,0,506.08,1518,1.518,0.506,1117673142,111767314,2131.79,0.69,0.00,-1,-1,0.00
dag_2ec756b8cf794498,unet_denoise_6c23ed86,unet_denoise,3022340,3498228.76,3498228.76,3498230.19,3532869.20,1,6,0,1263.92,3791,3.791,1.264,2371797989,237179798,4523.85,0.52,0.00,-1,-1,0.00
dag_7a354f2aafeb4af8,sampler_b31dd72f,sampler,2888369,3531366.25,3531366.25,3531367.69,3532994.32,1,6,0,56.67,170,0.170,0.057,526705082,52670508,1004.61,0.67,0.00,-1,-1,0.00
dag_55a945ddf14b4600,unet_denoise_20962577,unet_denoise,3337126,3508254.12,3508254.12,3508255.57,3534419.34,1,6,0,942.55,2827,2.827,0.942,3805711474,380571147,7258.82,0.79,0.00,-1,-1,0.00
dag_2ec756b8cf794498,sampler_1876fb68,sampler,3022340,3532869.20,3532869.20,3532870.65,3535223.33,1,6,0,82.65,247,0.247,0.082,492245170,49224517,938.88,0.92,0.00,-1,-1,0.00
dag_55a945ddf14b4600,sampler_a3ae03ca,sampler,3337126,3534419.34,3534419.34,3534420.78,3535884.93,1,6,0,51.47,154,0.154,0.051,418625825,41862582,798.47,0.67,0.00,-1,-1,0.00
dag_ed37522ac3db4a3f,unet_denoise_57107270,unet_denoise,2987418,3503114.87,3503114.87,3503116.30,3536471.93,1,6,0,1209.17,3627,3.627,1.209,4343639291,434363929,8284.83,0.45,0.00,-1,-1,0.00
dag_9ef39107773e41b2,unet_denoise_8da90d43,unet_denoise,3302797,3521559.27,3521559.27,3521560.68,3536887.91,1,6,0,538.01,1614,1.614,0.538,2839998042,283999804,5416.87,0.81,0.00,-1,-1,0.00
dag_9ef39107773e41b2,sampler_73c5369b,sampler,3302797,3536887.91,3536887.91,3536889.32,3537926.93,1,6,0,36.24,108,0.108,0.036,705735325,70573532,1346.08,0.66,0.00,-1,-1,0.00
dag_ed37522ac3db4a3f,sampler_bf19beed,sampler,2987418,3536471.93,3536471.93,3536473.36,3538680.00,1,6,0,77.56,232,0.232,0.077,500233054,50023305,954.12,0.54,0.00,-1,-1,0.00
dag_8152e17e6cd344e4,unet_denoise_448b3d86,unet_denoise,3299325,3510217.20,3510217.20,3510218.66,3538802.08,1,6,0,1018.99,3056,3.056,1.019,2200310943,220031094,4196.76,0.85,0.00,-1,-1,0.00
dag_12721cf099df49d7,unet_denoise_bacf1349,unet_denoise,3481338,3524584.18,3524584.18,3524585.61,3539462.06,1,6,0,522.21,1566,1.566,0.522,3758915302,375891530,7169.56,0.57,0.00,-1,-1,0.00
dag_1b22df3509344741,unet_denoise_ead09542,unet_denoise,3333225,3530193.29,3530193.29,3530194.75,3540231.27,1,6,0,352.90,1058,1.058,0.353,2987680633,298768063,5698.55,0.92,0.00,-1,-1,0.00
dag_8152e17e6cd344e4,sampler_cab940cc,sampler,3299325,3538802.08,3538802.08,3538803.54,3540401.19,1,6,0,56.10,168,0.168,0.056,744590934,74459093,1420.19,0.52,0.00,-1,-1,0.00
dag_12721cf099df49d7,sampler_6f032dd5,sampler,3481338,3539462.06,3539462.06,3539463.48,3540474.16,1,6,0,35.47,106,0.106,0.035,430353334,43035333,820.83,0.60,0.00,-1,-1,0.00
dag_1b22df3509344741,sampler_1fd3ecbf,sampler,3333225,3540231.27,3540231.27,3540232.70,3540836.16,1,6,0,21.11,63,0.063,0.021,368032100,36803210,701.97,0.61,0.00,-1,-1,0.00
dag_34b870c3af0a4749,unet_denoise_996b6f7d,unet_denoise,3473315,3513487.88,3513487.88,3513489.34,3541458.19,1,6,0,991.08,2973,2.973,0.991,2756730335,275673033,5258.05,0.47,0.00,-1,-1,0.00
dag_3e0ab102011f4649,unet_denoise_f2cb913e,unet_denoise,3332764,3500070.27,3500070.27,3500071.72,3542975.18,1,6,0,1550.38,4651,4.651,1.550,3677918278,367791827,7015.07,0.94,0.00,-1,-1,0.00
dag_34b870c3af0a4749,sampler_1038f45c,sampler,3473315,3541458.19,3541458.19,3541459.62,3543529.76,1,6,0,73.00,218,0.218,0.073,434386503,43438650,828.53,0.44,0.00,-1,-1,0.00
dag_b554feefda2a455c,vae_decode_e5912e6b,vae_decode,2918908,3512606.18,3512606.18,3512607.62,3543984.76,1,6,0,1112.06,3336,3.336,1.112,1160820094,116082009,2214.09,0.42,0.00,-1,-1,0.00
dag_3e0ab102011f4649,sampler_ec5bfdad,sampler,3332764,3542975.18,3542975.18,3542976.63,3545172.77,1,6,0,79.29,237,0.237,0.079,461149100,46114910,879.57,0.76,0.00,-1,-1,0.00
dag_78905b1f79264566,unet_denoise_4bee565c,unet_denoise,3047833,3524498.65,3524498.65,3524500.11,3545418.78,1,6,0,737.84,2213,2.213,0.738,3640711607,364071160,6944.11,0.42,0.00,-1,-1,0.00
dag_78905b1f79264566,sampler_c7d81e74,sampler,3047833,3545418.78,3545418.78,3545420.22,3546984.25,1,6,0,57.83,173,0.173,0.058,821642704,82164270,1567.16,0.51,0.00,-1,-1,0.00
dag_1b22df3509344741,unet_denoise_51b0cf4a,unet_denoise,3333225,3540836.16,3540836.16,3540837.60,3548515.26,1,6,0,278.05,834,0.834,0.278,2347325090,234732509,4477.17,0.41,0.00,-1,-1,0.00
dag_1b22df3509344741,sampler_5ba7a20d,sampler,3333225,3548515.26,3548515.26,3548516.69,3548943.23,1,6,0,15.74,47,0.047,0.016,292205797,29220579,557.34,0.84,0.00,-1,-1,0.00
dag_b57f86ead5b247aa,unet_denoise_ce34ac1f,unet_denoise,3510223,3526618.76,3526618.76,3526620.21,3549853.78,1,6,0,827.14,2481,2.481,0.827,4494914080,449491408,8573.37,0.81,0.00,-1,-1,0.00
dag_a12af575580c4141,unet_denoise_e4d64320,unet_denoise,3518117,3532524.23,3532524.23,3532525.68,3550948.35,1,6,0,660.53,1981,1.981,0.660,3646368155,364636815,6954.90,0.89,0.00,-1,-1,0.00
dag_b57f86ead5b247aa,sampler_7c0d74f3,sampler,3510223,3549853.78,3549853.78,3549855.21,3551374.84,1,6,0,56.09,168,0.168,0.056,457506677,45750667,872.62,0.42,0.00,-1,-1,0.00
dag_a12af575580c4141,sampler_2f12ecb1,sampler,3518117,3550948.35,3550948.35,3550949.80,3552119.90,1,6,0,43.58,130,0.130,0.043,325081821,32508182,620.04,0.54,0.00,-1,-1,0.00
dag_9ef39107773e41b2,unet_denoise_678f6eb9,unet_denoise,3302797,3537926.93,3537926.93,3537928.37,3552871.89,1,6,0,541.93,1625,1.625,0.542,3249778464,324977846,6198.46,0.63,0.00,-1,-1,0.00
dag_9ef39107773e41b2,sampler_a2b55e99,sampler,3302797,3552871.89,3552871.89,3552873.32,3553863.49,1,6,0,36.46,109,0.109,0.036,458605599,45860559,874.72,0.75,0.00,-1,-1,0.00
dag_12721cf099df49d7,unet_denoise_673dacff,unet_denoise,3481338,3540474.16,3540474.16,3540475.60,3554116.89,1,6,0,498.54,1495,1.495,0.498,2698479951,269847995,5146.94,0.77,0.00,-1,-1,0.00
dag_12721cf099df49d7,sampler_9f02cbfe,sampler,3481338,3554116.89,3554116.89,3554118.33,3555166.74,1,6,0,38.82,116,0.116,0.039,526482769,52648276,1004.19,0.78,0.00,-1,-1,0.00
dag_1b22df3509344741,unet_denoise_ea575de8,unet_denoise,3333225,3548943.23,3548943.23,3548944.68,3557284.33,1,6,0,309.42,928,0.928,0.309,2676161257,267616125,5104.37,0.77,0.00,-1,-1,0.00
dag_1b22df3509344741,sampler_dc34eabd,sampler,3333225,3557284.33,3557284.33,3557285.78,3557920.33,1,6,0,23.54,70,0.070,0.023,509278414,50927841,971.37,0.51,0.00,-1,-1,0.00
dag_67d4581953264497,unet_denoise_59860527,unet_denoise,2757096,3485910.40,3485910.40,3485911.83,3560040.87,1,6,0,2710.05,8130,8.130,2.710,2900426058,290042605,5532.12,0.77,0.00,-1,-1,0.00
dag_34b870c3af0a4749,unet_denoise_651db4e0,unet_denoise,3473315,3543529.76,3543529.76,3543531.19,3563607.50,1,6,0,751.10,2253,2.253,0.751,3004354433,300435443,5730.35,0.80,0.00,-1,-1,0.00
dag_67d4581953264497,sampler_63c5865c,sampler,2757096,3560040.87,3560040.87,3560042.32,3564301.47,1,6,0,161.67,485,0.485,0.162,387404389,38740438,738.92,0.75,0.00,-1,-1,0.00
dag_34b870c3af0a4749,sampler_be046d83,sampler,3473315,3563607.50,3563607.50,3563608.94,3565538.95,1,6,0,71.66,214,0.214,0.071,783068066,78306806,1493.58,0.49,0.00,-1,-1,0.00
dag_1b22df3509344741,unet_denoise_48d5fec2,unet_denoise,3333225,3557920.33,3557920.33,3557921.77,3565863.47,1,6,0,302.80,908,0.908,0.303,4604969270,460496927,8783.28,0.48,0.00,-1,-1,0.00
dag_2ec756b8cf794498,unet_denoise_1be7d70a,unet_denoise,3022340,3535223.33,3535223.33,3535224.79,3566374.43,1,6,0,1145.96,3437,3.437,1.146,2982919489,298291948,5689.47,0.42,0.00,-1,-1,0.00
dag_1b22df3509344741,sampler_00c0e523,sampler,3333225,3565863.47,3565863.47,3565864.91,3566426.91,1,6,0,20.85,62,0.062,0.021,516521952,51652195,985.19,0.87,0.00,-1,-1,0.00
dag_ed37522ac3db4a3f,unet_denoise_bf05da28,unet_denoise,2987418,3538680.00,3538680.00,3538681.43,3566460.90,1,6,0,1027.48,3082,3.082,1.027,3046037686,304603768,5809.86,0.47,0.00,-1,-1,0.00
dag_9ef39107773e41b2,unet_denoise_066111ee,unet_denoise,3302797,3553863.49,3553863.49,3553864.93,3566925.98,1,6,0,492.30,1476,1.476,0.492,2569828694,256982869,4901.56,0.82,0.00,-1,-1,0.00
dag_8152e17e6cd344e4,unet_denoise_6406c72a,unet_denoise,3299325,3540401.19,3540401.19,3540402.65,3567564.58,1,6,0,1008.56,3025,3.025,1.008,2774768362,277476836,5292.45,0.79,0.00,-1,-1,0.00
dag_78905b1f79264566,unet_denoise_3d22275b,unet_denoise,3047833,3546984.25,3546984.25,3546985.69,3567651.08,1,6,0,774.25,2322,2.322,0.774,2608856900,260885690,4976.00,0.67,0.00,-1,-1,0.00
dag_9ef39107773e41b2,sampler_58a0a909,sampler,3302797,3566925.98,3566925.98,3566927.41,3567895.31,1,6,0,35.72,107,0.107,0.036,282595951,28259595,539.01,0.88,0.00,-1,-1,0.00
dag_2ec756b8cf794498,sampler_d523465c,sampler,3022340,3566374.43,3566374.43,3566375.87,3568160.52,1,6,0,65.84,197,0.197,0.066,303123458,30312345,578.16,0.79,0.00,-1,-1,0.00
dag_ed37522ac3db4a3f,sampler_8397d3f3,sampler,2987418,3566460.90,3566460.90,3566462.33,3568484.81,1,6,0,75.83,227,0.227,0.076,441137842,44113784,841.40,0.50,0.00,-1,-1,0.00
dag_a12af575580c4141,unet_denoise_68baafbc,unet_denoise,3518117,3552119.90,3552119.90,3552121.34,3568737.96,1,6,0,625.35,1876,1.876,0.625,2844008741,284400874,5424.52,0.49,0.00,-1,-1,0.00
dag_78905b1f79264566,sampler_031df871,sampler,3047833,3567651.08,3567651.08,3567652.52,3569236.78,1,6,0,61.29,183,0.183,0.061,333488729,33348872,636.08,0.66,0.00,-1,-1,0.00
dag_8152e17e6cd344e4,sampler_41d805d0,sampler,3299325,3567564.58,3567564.58,3567566.02,3569608.65,1,6,0,79.33,237,0.237,0.079,518668138,51866813,989.28,0.68,0.00,-1,-1,0.00
dag_a12af575580c4141,sampler_5abeebf5,sampler,3518117,3568737.96,3568737.96,3568739.41,3569778.06,1,6,0,40.71,122,0.122,0.041,326046953,32604695,621.89,0.70,0.00,-1,-1,0.00
dag_db15700707fb431d,vae_encode_b9c6efb6,vae_encode,3560112,3560112.00,3560112.00,3560113.45,3572788.56,1,6,0,483.77,1451,1.451,0.484,1074522769,107452276,2049.49,0.59,0.00,-1,-1,0.00
dag_b57f86ead5b247aa,unet_denoise_60dd4e49,unet_denoise,3510223,3551374.84,3551374.84,3551376.25,3573515.56,1,6,0,840.44,2521,2.521,0.840,2874665581,287466558,5482.99,0.49,0.00,-1,-1,0.00
dag_1b22df3509344741,unet_denoise_e810ab2b,unet_denoise,3333225,3566426.91,3566426.91,3566428.35,3573869.08,1,6,0,288.09,864,0.864,0.288,3717375930,371737593,7090.33,0.83,0.00,-1,-1,0.00
dag_1b22df3509344741,sampler_7a0f8f1e,sampler,3333225,3573869.08,3573869.08,3573870.52,3574326.49,1,6,0,17.95,53,0.053,0.018,337593193,33759319,643.91,0.72,0.00,-1,-1,0.00
dag_b57f86ead5b247aa,sampler_65d49755,sampler,3510223,3573515.56,3573515.56,3573517.01,3575047.10,1,6,0,60.64,181,0.181,0.060,635972334,63597233,1213.02,0.75,0.00,-1,-1,0.00
dag_c17723a8fe5742d5,vae_encode_d21ef60c,vae_encode,3563312,3563312.00,3563312.00,3563313.45,3575932.10,1,6,0,484.88,1454,1.454,0.485,700723626,70072362,1336.52,0.82,0.00,-1,-1,0.00
dag_9ef39107773e41b2,unet_denoise_84e4dc36,unet_denoise,3302797,3567895.31,3567895.31,3567896.76,3581466.67,1,6,0,532.29,1596,1.596,0.532,4015807508,401580750,7659.54,0.93,0.00,-1,-1,0.00
dag_3e0ab102011f4649,unet_denoise_d45f6c72,unet_denoise,3332764,3545172.77,3545172.77,3545174.21,3581476.66,1,6,0,1382.61,4147,4.147,1.382,2290769784,229076978,4369.30,0.49,0.00,-1,-1,0.00
dag_1b22df3509344741,unet_denoise_df9e3d03,unet_denoise,3333225,3574326.49,3574326.49,3574327.92,3581788.16,1,6,0,292.46,877,0.877,0.292,3396477987,339647798,6478.27,0.83,0.00,-1,-1,0.00
dag_1b22df3509344741,sampler_10b532d0,sampler,3333225,3581788.16,3581788.16,3581789.60,3582297.26,1,6,0,19.77,59,0.059,0.020,541158208,54115820,1032.18,0.41,0.00,-1,-1,0.00
dag_9ef39107773e41b2,sampler_290130e5,sampler,3302797,3581466.67,3581466.67,3581468.12,3582300.36,1,6,0,33.07,99,0.099,0.033,490590973,49059097,935.73,0.68,0.00,-1,-1,0.00
dag_3e0ab102011f4649,sampler_2f6036c5,sampler,3332764,3581476.66,3581476.66,3581478.11,3583484.86,1,6,0,79.15,237,0.237,0.079,398566186,39856618,760.20,0.54,0.00,-1,-1,0.00
dag_db15700707fb431d,unet_denoise_8ab13b50,unet_denoise,3560112,3572788.56,3572788.56,3572790.01,3586150.35,1,6,0,524.54,1573,1.573,0.524,3067026348,306702634,5849.89,0.89,0.00,-1,-1,0.00
